,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Region VI,Iloilo,Zarraga,Municipality,1.45,1.81,3.26,6.23,0.43,9.92,0.82,2.37,3.40,1.72,8.31,18.24,74.76,0.00,0.00,0.00,74.76,92.99,30.90,2.00,3.10,0.00,3.64,4.79,13.53,9.04,0.19,53.66,39.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,2.36,0.00,2.36,36.98,36.33,73.30,5.26,6.52,61.53
,Region VII,Bohol,Alburquerque,Municipality,0.53,0.67,1.20,1.25,0.10,2.55,0.98,10.03,0.00,0.25,11.26,13.81,48.75,0.00,0.00,0.00,48.75,62.56,27.85,0.08,3.35,0.00,0.00,2.76,6.20,1.80,0.30,36.15,26.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,2.60,0.00,0.00,0.00,0.00,0.51,0.00,0.51,10.06,10.57,18.43,107.13,125.56,5.46,7.96,112.14
,Region VII,Bohol,Alicia,Municipality,0.88,1.10,1.97,3.27,0.29,5.54,1.21,3.31,1.38,0.07,5.97,11.50,79.55,0.01,0.00,0.00,79.57,91.07,39.92,0.23,4.89,0.00,0.00,3.05,8.16,5.58,0.32,53.99,37.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.02,2.02,4.21,0.00,0.00,4.21,0.00,0.00,0.00,1.92,6.13,32.98,92.63,125.61,7.71,13.25,104.65
,Region VII,Bohol,Anda,Municipality,0.91,1.14,2.06,2.94,0.51,5.51,2.09,5.25,15.45,0.60,23.40,28.91,62.81,0.02,0.12,0.00,62.95,91.86,34.64,0.44,7.92,0.00,0.00,2.60,10.96,16.66,0.00,62.26,29.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.67,19.94,0.00,0.00,19.94,0.00,0.00,0.00,17.63,37.57,-6.31,38.13,31.82,1.54,1.98,28.30
,Region VII,Bohol,Antequera,Municipality,0.49,0.62,1.11,1.67,0.25,3.03,0.86,0.43,4.13,0.07,5.50,8.53,67.31,0.00,0.00,0.00,67.31,75.84,24.45,0.87,5.30,0.00,1.21,3.25,10.63,12.88,0.44,48.40,27.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,5.83,0.00,0.00,5.83,1.20,0.00,1.20,0.00,7.04,20.60,37.86,58.46,0.00,8.08,50.38
,Region VII,Bohol,Baclayon,Municipality,1.52,1.89,3.41,4.46,0.09,7.96,1.61,7.95,0.00,0.02,9.58,17.54,65.19,0.01,10.39,0.00,75.58,93.12,17.68,0.00,2.84,0.00,0.00,4.59,7.43,10.22,0.00,35.34,57.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.81,66.81,-8.75,148.76,140.01,7.07,0.45,132.49
,Region VII,Bohol,Balilihan,Municipality,0.68,0.86,1.54,2.69,0.33,4.56,1.14,0.81,5.76,0.13,7.84,12.40,73.65,0.08,0.00,0.00,73.74,86.14,37.16,0.34,4.51,0.00,0.00,1.22,6.06,11.46,0.00,54.68,31.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.46,0.00,0.00,15.46,0.00,0.00,0.00,0.00,15.46,16.00,123.75,139.75,3.33,5.88,130.54
,Region VII,Bohol,Batuan,Municipality,0.56,0.70,1.27,1.37,0.07,2.71,0.72,0.56,1.71,2.04,5.03,7.74,55.50,0.02,0.00,0.00,55.52,63.26,21.28,0.72,2.55,0.00,0.42,1.75,5.45,14.16,0.00,40.88,22.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,1.59,7.65,0.00,0.00,7.65,0.00,0.00,0.00,7.28,14.93,9.04,98.96,107.99,11.49,9.64,86.87
,Region VII,Bohol,Bien Unido,Municipality,0.85,1.07,1.92,1.16,0.20,3.28,0.92,4.19,0.00,0.05,5.16,8.44,69.91,0.00,0.00,0.00,69.91,78.35,33.90,0.40,5.35,0.00,0.00,3.12,8.87,4.85,0.75,48.38,29.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,3.18,0.00,0.00,3.18,0.00,0.00,0.00,6.99,10.17,20.23,3.99,24.22,13.90,3.91,6.41
,Region VII,Bohol,Bilar,Municipality,0.73,0.91,1.64,1.64,0.52,3.80,0.40,2.18,3.15,0.06,5.79,9.59,73.76,0.00,0.00,0.00,73.77,83.36,32.68,0.22,2.86,0.00,0.00,1.67,4.75,4.70,0.00,42.13,41.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,3.89,0.00,0.00,3.89,0.00,0.00,0.00,13.61,17.49,23.90,60.13,84.03,5.42,8.13,70.49
,Region VII,Bohol,Buenavista,Municipality,0.48,0.60,1.07,2.02,0.41,3.51,1.03,1.06,1.79,0.01,3.90,7.41,84.14,0.00,1.49,0.00,85.63,93.04,36.86,0.07,3.29,0.00,0.00,1.38,4.74,23.73,0.80,66.13,26.90,0.00,0.00,0.00,0.00,27.26,0.00,27.26,0.00,27.26,5.57,0.00,0.00,5.57,2.82,0.00,2.82,49.19,57.59,-3.43,163.29,159.87,13.20,10.00,136.67
,Region VII,Bohol,Calape,Municipality,1.15,1.44,2.58,10.44,0.38,13.41,2.72,3.73,6.94,0.29,13.69,27.10,85.72,0.01,0.00,0.00,85.74,112.84,34.49,0.41,8.55,0.00,0.00,5.70,14.66,12.12,0.00,61.27,51.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,2.46,2.01,0.00,0.00,2.01,0.00,0.00,0.00,0.00,2.01,52.02,186.60,238.63,3.05,1.58,233.99
,Region VII,Bohol,Candijay,Municipality,1.49,1.86,3.35,3.27,0.46,7.08,1.36,9.33,0.00,0.13,10.82,17.90,85.76,0.00,0.00,0.00,85.77,103.67,35.04,0.32,4.14,0.00,0.00,3.58,8.04,10.57,0.47,54.12,49.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14,3.14,1.93,0.00,0.00,1.93,1.25,0.00,1.25,16.38,19.56,33.12,55.41,88.53,7.59,0.00,80.94
,Region VII,Bohol,Carmen,Municipality,1.72,2.15,3.87,6.97,0.43,11.27,6.32,5.54,78.58,0.07,90.52,101.79,131.84,0.02,0.00,0.00,131.87,233.66,65.86,0.20,6.86,0.00,0.00,6.98,14.04,40.91,2.13,122.93,110.73,0.00,0.00,0.00,0.00,1.50,0.00,1.50,23.55,25.05,0.64,0.00,0.00,0.64,2.89,0.00,2.89,21.99,25.53,110.25,265.57,375.82,38.28,32.75,304.79
,Region VII,Bohol,Catigbian,Municipality,0.71,0.89,1.61,1.45,0.26,3.32,1.67,12.87,0.00,0.09,14.63,17.95,78.60,0.00,0.00,0.00,78.60,96.55,30.89,1.20,5.53,0.00,0.00,3.80,10.53,10.53,0.00,51.95,44.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.40,12.40,0.19,0.00,0.00,0.19,0.00,0.00,0.00,23.79,23.98,33.02,32.24,65.25,0.00,16.67,48.58
,Region VII,Bohol,Clarin,Municipality,0.54,0.68,1.22,1.93,0.21,3.36,1.35,3.38,0.00,3.55,8.28,11.64,66.00,0.00,0.00,0.00,66.00,77.63,30.61,0.60,2.54,0.00,0.00,0.31,3.44,2.51,0.10,36.67,40.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,3.00,0.00,0.00,3.00,0.95,0.00,0.95,0.00,3.95,37.28,58.97,96.25,3.59,2.22,90.45
,Region VII,Bohol,Corella,Municipality,0.42,0.52,0.94,1.90,0.12,2.96,0.69,12.98,0.00,0.12,13.80,16.76,47.83,0.00,0.00,0.00,47.83,64.59,17.40,0.04,2.11,0.00,0.00,1.94,4.08,8.00,0.00,29.48,35.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,5.27,1.67,0.00,0.00,1.67,0.00,0.00,0.00,14.75,16.42,23.96,59.69,83.66,6.64,0.13,76.88
,Region VII,Bohol,Cortes,Municipality,2.25,2.82,5.07,2.77,0.38,8.22,1.11,6.24,0.00,0.21,7.56,15.78,58.51,0.02,0.00,0.00,58.53,74.32,36.01,0.69,6.50,0.00,0.00,0.91,8.11,2.38,0.00,46.50,27.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.06,0.00,0.00,0.06,0.00,0.00,0.00,15.41,15.47,12.47,196.88,209.35,0.00,0.00,209.35
,Region VII,Bohol,Dagohoy,Municipality,1.24,1.55,2.79,1.12,0.13,4.03,0.77,2.62,0.00,0.02,3.41,7.44,67.98,0.00,0.00,0.00,67.98,75.42,23.96,0.60,2.32,0.00,0.00,3.02,5.94,8.01,1.98,39.90,35.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.18,3.18,1.35,0.00,0.00,1.35,0.00,0.00,0.00,25.87,27.22,11.47,93.91,105.38,3.88,4.44,97.05
,Region VII,Bohol,Danao,Municipality,0.59,0.74,1.32,1.05,0.35,2.73,1.41,0.70,33.95,0.02,36.09,38.81,80.98,0.00,1.20,0.00,82.18,120.99,25.27,4.09,2.26,0.00,0.00,8.94,15.29,31.17,4.94,76.67,44.33,0.00,0.00,0.00,0.00,10.73,0.00,10.73,3.49,14.22,15.02,0.00,0.00,15.02,6.18,0.00,6.18,21.85,43.06,15.49,6.90,22.39,4.05,0.00,18.34
,Region VII,Bohol,Dauis,Municipality,2.50,3.13,5.63,8.79,0.82,15.24,8.15,10.32,0.00,0.26,18.74,33.97,107.59,0.00,0.00,0.00,107.59,141.56,41.39,0.02,7.34,0.00,0.46,4.11,11.93,13.66,0.00,66.98,74.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.58,325.50,400.08,0.00,0.00,400.08
,Region VII,Bohol,Dimiao,Municipality,0.82,1.02,1.84,1.21,0.21,3.27,0.73,2.62,0.73,0.10,4.18,7.45,69.69,0.01,0.00,0.00,69.70,77.15,35.22,0.46,4.79,0.00,0.00,1.17,6.42,3.26,0.00,44.90,32.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,1.64,3.86,0.00,0.00,3.86,0.00,0.00,0.00,7.53,11.39,22.50,81.05,103.54,16.91,0.56,86.07
,Region VII,Bohol,Duero,Municipality,0.63,0.79,1.43,0.80,0.21,2.43,1.26,1.31,0.00,0.00,2.57,5.00,69.48,0.00,0.00,0.00,69.48,74.49,29.23,0.17,3.94,0.00,0.00,4.18,8.29,4.09,2.00,43.61,30.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.70,21.70,1.00,0.00,0.00,1.00,0.00,0.00,0.00,11.32,12.32,40.25,77.22,117.47,3.04,20.38,94.05
,Region VII,Bohol,Garcia Hernandez,Municipality,1.87,2.33,4.20,8.96,0.26,13.42,2.20,2.98,2.26,0.21,7.64,21.06,81.54,1.95,1.85,0.01,85.35,106.41,23.71,3.62,2.84,0.00,0.00,4.08,10.55,6.31,0.00,40.57,65.83,0.00,0.00,0.00,0.00,59.46,0.00,59.46,0.00,59.46,54.31,0.00,0.00,54.31,0.00,0.00,0.00,26.60,80.91,44.39,100.03,144.42,0.50,10.23,133.70
,Region VII,Bohol,Getafe,Municipality,0.79,0.99,1.77,2.50,0.30,4.57,4.17,3.95,0.00,0.00,8.12,12.70,101.42,0.00,0.00,0.00,101.42,114.12,30.46,7.88,3.99,0.00,0.00,3.34,15.22,4.27,0.00,49.94,64.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.79,42.79,21.39,83.04,104.43,0.00,0.00,104.43
,Region VII,Bohol,Guindulman,Municipality,1.28,1.60,2.88,4.00,0.29,7.18,2.99,2.47,2.05,0.17,7.68,14.86,94.50,0.02,0.14,0.00,94.66,109.52,20.62,1.45,2.56,0.00,0.00,4.29,8.30,1.29,0.14,30.36,79.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,1.15,6.03,0.00,0.00,6.03,0.39,0.00,0.39,19.76,26.18,54.12,47.51,101.63,12.57,0.26,88.80
,Region VII,Bohol,Inabanga,Municipality,0.64,0.80,1.45,2.42,0.30,4.16,1.25,4.43,0.00,0.43,6.11,10.27,120.53,0.02,0.00,0.00,120.55,130.82,45.53,2.77,8.56,0.00,6.13,7.10,24.57,8.95,0.14,79.19,51.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.66,3.66,35.17,0.00,0.00,35.17,0.55,0.00,0.55,19.19,54.92,0.37,251.89,252.26,16.14,60.24,175.88
,Region VII,Bohol,Jagna,Municipality,1.22,1.52,2.74,11.66,0.74,15.14,4.46,4.70,11.70,0.61,21.47,36.61,96.11,0.00,1.52,0.00,97.63,134.24,53.11,1.94,8.11,0.00,0.00,5.00,15.05,20.42,1.01,89.59,44.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,5.55,8.32,0.00,24.40,32.73,2.67,0.00,2.67,10.73,46.13,4.07,87.91,91.98,8.71,9.24,74.03
,Region VII,Bohol,Lila,Municipality,1.03,1.28,2.31,2.05,0.29,4.65,5.84,3.00,0.00,0.01,8.86,13.51,52.09,0.01,0.00,0.17,52.27,65.78,32.47,0.12,3.27,0.00,0.00,3.25,6.64,2.56,0.49,42.16,23.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.07,2.07,2.00,0.00,0.00,2.00,1.47,0.00,1.47,7.94,11.40,14.27,74.22,88.49,1.75,9.08,77.67
,Region VII,Bohol,Loay,Municipality,0.38,0.48,0.86,4.32,0.66,5.83,1.21,7.36,4.17,0.30,13.03,18.87,60.91,0.02,0.00,0.00,60.93,79.80,40.96,0.31,2.31,0.00,0.00,11.50,14.11,6.00,0.14,61.20,18.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.19,0.00,0.00,0.19,0.35,0.00,0.35,21.30,21.84,-2.63,12.52,9.89,1.08,0.05,8.75
,Region VII,Bohol,Loboc,Municipality,0.78,0.97,1.75,4.28,0.10,6.13,0.89,60.02,28.35,0.03,89.28,95.41,61.69,0.00,0.01,0.00,61.70,157.11,30.79,7.92,6.64,0.02,0.00,8.92,23.50,41.66,1.59,97.54,59.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,1.14,6.94,0.00,0.00,6.94,3.38,0.00,3.38,0.19,10.52,50.20,72.41,122.62,4.15,5.96,112.50
,Region VII,Bohol,Loon,Municipality,0.90,1.13,2.03,5.89,0.55,8.46,4.72,3.35,16.98,13.44,38.49,46.95,106.55,0.00,0.00,0.00,106.55,153.50,51.51,0.00,12.12,0.00,0.00,14.94,27.07,18.21,0.00,96.79,56.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,1.42,37.60,0.00,0.00,37.60,0.00,0.00,0.00,0.73,38.33,19.80,159.08,178.88,5.47,25.40,148.01
,Region VII,Bohol,Mabini,Municipality,1.76,2.20,3.96,1.96,0.25,6.17,1.81,2.36,0.00,0.04,4.21,10.38,84.02,0.00,0.00,0.00,84.02,94.40,27.01,0.45,6.10,0.00,0.00,8.62,15.17,6.66,0.00,48.85,45.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.78,0.08,0.00,0.00,0.08,0.00,0.00,0.00,8.54,8.61,37.72,77.68,115.40,4.62,13.49,97.29
,Region VII,Bohol,Maribojoc,Municipality,0.84,1.05,1.89,2.12,0.31,4.33,1.34,13.69,0.00,0.19,15.22,19.55,66.99,0.01,0.00,0.00,67.00,86.55,32.27,0.18,2.84,0.10,0.00,3.64,6.75,2.75,0.00,41.77,44.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48,4.48,2.57,0.00,0.00,2.57,0.00,0.00,0.00,15.07,17.64,31.63,89.35,120.98,3.43,2.66,114.89
,Region VII,Bohol,Panglao,Municipality,10.43,13.04,23.48,87.48,3.22,114.17,21.38,32.96,0.00,1.38,55.72,169.90,90.93,0.06,0.00,23.44,114.42,284.31,43.05,3.70,6.23,0.20,4.48,4.48,19.09,31.25,0.00,93.39,190.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.10,191.18,602.54,793.72,10.89,24.22,758.60
,Region VII,Bohol,Pilar,Municipality,1.96,2.44,4.40,1.14,0.28,5.81,1.38,2.80,1.68,0.00,5.85,11.66,86.33,0.02,0.04,0.00,86.39,98.05,30.48,2.00,4.00,0.00,0.00,5.60,11.60,6.77,7.46,56.31,41.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.75,13.75,0.41,0.00,0.00,0.41,2.98,0.00,2.98,19.52,22.91,32.58,59.84,92.43,20.83,5.74,65.85
,Region VII,Bohol,Pres. Carlos P. Garcia,Municipality,0.56,0.70,1.26,0.74,0.26,2.26,3.43,10.16,0.00,0.03,13.62,15.88,69.77,0.00,0.28,0.00,70.05,85.93,33.97,0.33,3.78,0.00,0.00,2.63,6.74,2.78,1.20,44.70,41.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,1.10,3.57,0.00,0.00,3.57,2.29,0.00,2.29,16.67,22.53,19.81,63.37,83.17,11.05,3.82,68.30
,Region VII,Bohol,Sagbayan,Municipality,0.89,1.11,2.00,3.99,0.15,6.14,2.63,10.80,0.00,0.06,13.49,19.63,72.91,0.00,0.00,0.00,72.91,92.54,37.21,0.51,2.55,0.00,0.00,0.51,3.58,8.97,0.00,49.75,42.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.07,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.07,42.73,69.73,112.46,3.23,11.12,98.11
,Region VII,Bohol,San Isidro,Municipality,0.39,0.49,0.88,0.50,0.14,1.51,0.39,1.37,0.00,0.01,1.77,3.28,51.77,0.01,0.00,0.00,51.78,55.05,21.65,0.21,1.85,0.00,0.00,3.14,5.20,5.94,0.00,32.79,22.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,3.51,0.00,0.00,3.51,0.00,0.00,0.00,4.47,7.97,14.42,10.04,24.46,0.00,0.00,24.46
,Region VII,Bohol,San Miguel,Municipality,0.89,1.12,2.01,2.13,0.39,4.53,1.59,24.93,0.00,0.11,26.63,31.17,82.19,0.00,0.00,0.00,82.19,113.35,45.96,0.77,10.89,0.00,0.00,5.93,17.58,14.43,1.82,79.79,33.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,2.37,0.00,0.00,0.00,0.00,3.29,0.00,3.29,18.76,22.05,13.89,46.66,60.55,19.01,0.85,40.69
,Region VII,Bohol,Sevilla,Municipality,0.76,0.94,1.70,1.16,0.11,2.97,0.35,0.39,2.85,0.04,3.62,6.60,62.10,0.00,0.00,0.00,62.10,68.69,21.43,0.18,2.29,0.00,0.00,1.16,3.63,2.80,0.41,28.26,40.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,3.58,0.00,0.00,3.58,0.81,0.00,0.81,8.57,12.96,27.53,93.96,121.50,3.80,1.45,116.24
,Region VII,Bohol,Sierra Bullones,Municipality,1.39,1.73,3.12,1.53,0.27,4.92,1.18,1.38,6.67,0.14,9.37,14.29,94.29,0.02,0.04,0.00,94.34,108.63,22.92,0.31,7.29,0.00,2.35,2.41,12.36,10.75,0.63,46.66,61.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.76,2.76,0.26,0.00,0.00,0.26,4.29,0.00,4.29,10.44,14.99,49.74,138.13,187.87,6.42,18.60,162.85
,Region VII,Bohol,Sikatuna,Municipality,0.51,0.64,1.15,2.29,0.15,3.59,1.40,6.36,0.00,0.08,7.84,11.43,44.46,0.09,0.00,0.00,44.55,55.98,19.66,0.10,1.60,0.00,0.00,3.19,4.90,1.56,0.00,26.12,29.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.47,2.47,2.98,0.00,0.00,2.98,0.00,0.00,0.00,10.99,13.97,18.37,53.13,71.49,2.72,4.73,64.05
,Region VII,Bohol,Talibon,Municipality,2.96,3.70,6.65,22.46,1.27,30.38,8.23,48.85,18.42,1.39,76.89,107.27,147.54,0.05,0.00,0.00,147.58,254.85,54.80,21.83,11.84,2.42,0.00,12.12,48.21,32.09,4.26,139.37,115.49,0.00,0.00,0.00,0.00,101.27,0.00,101.27,9.95,111.22,6.72,0.00,0.00,6.72,2.06,0.00,2.06,13.44,22.22,204.49,204.31,408.80,1.28,139.26,268.27
,Region VII,Bohol,Trinidad,Municipality,1.76,2.20,3.95,1.99,0.29,6.23,3.11,7.22,12.73,0.00,23.05,29.28,106.11,0.00,0.00,0.00,106.11,135.39,36.64,0.37,5.10,0.00,0.00,3.28,8.75,21.27,6.83,73.48,61.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.71,0.00,0.00,15.71,8.33,0.00,8.33,14.99,39.04,22.87,160.42,183.29,0.00,0.00,183.29
,Region VII,Bohol,Tubigon,Municipality,2.15,2.69,4.85,20.83,1.07,26.75,6.27,25.67,25.13,0.04,57.11,83.87,106.94,0.00,0.00,0.00,106.94,190.80,35.87,1.99,17.33,0.21,4.62,7.87,32.02,24.20,2.09,94.18,96.62,0.00,0.00,0.00,0.00,16.02,0.00,16.02,7.47,23.49,3.57,0.00,0.00,3.57,3.93,0.00,3.93,39.89,47.39,72.71,82.87,155.59,21.79,21.58,112.21
,Region VII,Bohol,Ubay,Municipality,6.15,7.69,13.83,19.23,0.76,33.83,14.28,14.29,0.00,0.11,28.69,62.52,190.49,0.04,0.00,0.00,190.53,253.05,84.61,6.05,11.07,0.00,0.00,18.74,35.86,5.43,0.00,125.90,127.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.48,26.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.74,26.74,126.89,183.29,310.18,22.99,10.24,276.94
,Region VII,Bohol,Valencia,Municipality,1.14,1.42,2.56,2.26,0.31,5.13,1.98,0.93,10.19,0.25,13.35,18.48,85.37,0.01,1.58,0.00,86.96,105.44,26.87,0.39,5.63,0.00,0.00,6.51,12.53,19.91,2.79,62.09,43.35,0.00,0.00,0.00,0.00,34.35,0.00,34.35,28.80,63.15,1.50,0.00,0.00,1.50,3.23,0.00,3.23,39.21,43.94,62.56,105.70,168.25,12.00,44.15,112.10
,Region VII,Cebu,Alcantara,Municipality,0.32,0.42,0.74,2.02,0.22,2.98,0.40,1.55,0.00,0.08,2.03,5.01,57.70,0.01,0.00,0.00,57.71,62.72,13.72,0.35,1.96,0.00,0.16,0.79,3.27,1.07,0.61,18.68,44.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,5.74,0.00,0.00,5.74,1.31,0.00,1.31,4.69,11.74,32.36,37.65,70.01,1.72,0.42,67.87
,Region VII,Cebu,Alcoy,Municipality,0.61,0.77,1.38,3.53,0.45,5.36,1.46,0.48,2.74,0.04,4.72,10.08,64.70,0.66,0.00,0.00,65.36,75.44,37.19,1.13,3.23,0.00,0.00,2.58,6.94,5.81,0.00,49.94,25.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.45,2.45,2.00,0.00,0.00,2.00,0.00,0.00,0.00,6.43,8.44,19.51,106.90,126.42,7.67,2.70,116.05
,Region VII,Cebu,Alegria,Municipality,0.56,0.70,1.26,1.57,0.48,3.31,3.30,0.76,8.82,0.05,12.92,16.23,77.59,0.05,0.00,0.00,77.63,93.87,36.28,0.99,5.03,1.18,0.00,1.52,8.72,7.90,1.50,54.40,39.47,0.00,0.00,0.00,0.00,3.49,0.00,3.49,0.01,3.50,2.00,0.00,0.00,2.00,6.63,0.00,6.63,19.93,28.56,14.41,19.02,33.43,6.10,0.00,27.33
,Region VII,Cebu,Aloguinsan,Municipality,0.50,0.58,1.09,1.94,0.34,3.37,1.77,4.27,0.00,0.00,6.03,9.40,85.65,0.00,0.00,0.00,85.65,95.05,65.06,1.13,8.34,0.00,0.00,2.79,12.26,1.55,0.00,78.87,16.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,1.17,0.00,0.00,0.00,3.42,4.60,11.59,209.82,221.41,0.00,11.77,209.64
,Region VII,Cebu,Argao,Municipality,3.60,4.52,8.12,11.34,1.58,21.04,1.99,3.14,3.82,0.13,9.08,30.12,164.49,0.32,0.21,0.00,165.03,195.15,56.92,2.81,13.52,0.00,0.00,9.81,26.13,12.43,0.00,95.48,99.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,7.35,16.86,0.00,0.00,16.86,0.00,0.00,0.00,27.91,44.77,62.24,249.13,311.38,19.03,30.59,261.76
,Region VII,Cebu,Asturias,Municipality,1.24,1.55,2.78,16.33,0.94,20.05,2.55,11.27,1.37,0.05,15.24,35.29,133.15,0.02,1.62,0.00,134.79,170.08,26.11,1.96,10.56,0.00,0.00,5.80,18.32,16.57,0.29,61.28,108.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.97,1.97,10.42,0.00,0.00,10.42,1.09,0.00,1.09,24.46,35.97,74.81,131.72,206.53,36.53,5.80,164.20
,Region VII,Cebu,Badian,Municipality,2.17,2.72,4.89,4.70,0.76,10.35,1.87,2.36,61.54,0.06,65.84,76.18,105.40,0.00,0.00,0.00,105.40,181.58,35.69,3.21,7.20,0.00,0.66,1.42,12.48,4.04,0.00,52.21,129.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.99,5.99,22.82,0.00,0.00,22.82,0.00,0.00,0.00,63.58,86.40,48.95,109.72,158.68,60.29,0.00,98.39
,Region VII,Cebu,Balamban,Municipality,16.12,20.15,36.27,46.91,3.44,86.61,6.23,9.53,10.14,0.16,26.06,112.67,208.52,88.61,4.46,0.00,301.60,414.27,100.74,6.05,20.32,0.00,0.00,6.18,32.56,19.94,0.00,153.23,261.04,0.59,0.00,0.00,0.59,0.00,0.00,0.00,13.63,14.22,48.39,0.00,0.00,48.39,0.00,0.00,0.00,72.72,121.11,154.15,420.55,574.70,8.42,1.51,564.76
,Region VII,Cebu,Bantayan,Municipality,1.31,1.63,2.94,31.68,2.00,36.62,9.09,7.25,16.87,0.02,33.24,69.86,159.40,0.12,0.00,0.00,159.52,229.38,86.32,6.84,14.14,0.00,4.19,12.89,38.07,27.58,0.00,151.97,77.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,1.59,20.23,0.00,0.00,20.23,0.00,0.00,0.00,39.79,60.03,18.97,112.97,131.94,15.09,1.19,115.66
,Region VII,Cebu,Barili,Municipality,1.32,1.65,2.96,9.88,1.17,14.02,7.35,13.69,0.00,0.01,21.06,35.08,157.78,0.04,2.32,0.00,160.14,195.22,56.38,1.45,16.10,0.00,0.00,7.24,24.80,10.55,7.80,99.53,95.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.15,5.15,7.33,0.00,0.00,7.33,0.55,0.00,0.55,37.45,45.33,55.51,16.47,71.98,0.00,12.87,59.11
,Region VII,Cebu,Boljoon,Municipality,0.37,0.47,0.84,4.12,0.70,5.66,0.72,1.12,2.95,0.00,4.79,10.44,70.55,0.02,0.00,0.00,70.56,81.01,23.18,0.36,5.25,0.00,0.51,1.69,7.80,4.50,0.00,35.49,45.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,1.28,0.00,0.00,1.28,0.00,0.00,0.00,11.72,13.00,32.60,130.98,163.58,12.19,9.57,141.82
